"","Leave Length, Days","Count","Percent"
"1",1,17902.8072466286,0.148045590106927
"2",3,15651.3477451603,0.129427356334707
"3",5,56188.0551347987,0.464641866764126
"4",10,9947.01782516059,0.0822559335775311
"5",23,15029.5915418904,0.124285801563566
"6",135,6208.84362485165,0.051343451653142
